business_id,date,code,description
12FOOD-0024,20140605,(38) LIGHTING: Provided as required; fixtures shielded.,Missing light shield at the fixture at the food prep area. Please provide a light shield.  
12FOOD-0024,20140924,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Uncovered water in jugs placed in the dinning area. Please cover against contamination. 
12FOOD-0024,20140924,(13) PERSONNEL: Clean clothes; hair restraints.,The hair restraint for employee with heavy beard. Provide to prevent any contamination. 
12FOOD-0024,20140924,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.","Unclean knives stored as clean on the knife rack. Please wash thoroughly, rinse, sanitize and air dry on rack. "
12FOOD-0024,20140924,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The air apertures for the cold unit closest to the entrance on the east are dusty. Please clean and sanitize. 
12FOOD-0024,20140924,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.",Glasses not inverted at the dinning table. Invert to prevent any air-borne contamination 
12FOOD-0024,20140924,"(29) PLUMBING: Installed, maintained",The plumbing for the dump sink(west) of the bar does not discharge directly into the drain. Please re-align the plumbing 
12FOOD-0024,20140924,"(37) FLOORS, WALLS AND CEILINGS: Walls, ceilings, equipment attached: constructed, good repair, clean surfaces; dustless cleaning methods.",The caulk has worn off the hand sink (west) of the bar. Re-caulk with an easily cleanable and clear material 
12FOOD-0024,20150122,"(12) PERSONNEL: Hands washed; clean, good hygienic practices.",CRITICAL VIOLATION. Employee drinking coffee without a lid/straw at the food prep area. All drinks must have a straw/lid to prevent mouth-hand-food contact. 
12FOOD-0024,20150122,(13) PERSONNEL: Clean clothes; hair restraints.,Food Operator with overgrown beard preparing food. Please provide a beard guard/net so as to prevent an y cross contamination 
12FOOD-0024,20150122,"(22) FOOD EQUIPMENT AND UTENSILS: Food contact surfaces of equipment and utensils: clean, free of abrasives and detergents.","The potato puncher is unclean. Please dismantle, clean thoroughly and sanitize. "
12FOOD-0024,20150122,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The air apertures inside the prep cold units especially at the bar area are dusty. Please clean and sanitize 
12FOOD-0024,20150122,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.",Uncovered cutleries at the dinning table. Please cover utensils and invert drinking glasses. 
12FOOD-0024,20150122,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",No paper towels at the hand sink by the food prep area at the bar. Provide immediately 
12FOOD-0025,20140519,"(17) FOOD EQUIPMENT AND UTENSILS: Accurate thermometers, chemical test kits provided; gauge cock.",No test strips to check the concentration of the sanitizer. Provide. 
12FOOD-0025,20140519,"(20) FOOD EQUIPMENT AND UTENSILS: Sanitization rinse: clean, temperature, concentration.","CRITICAL VIOLATION. Chlorine . Lack of sanitizer for the dish machine. Please provide another bucket for the dish machine but for the meantime, please utilize the 3compartment sink instead."
12FOOD-0025,20140519,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Grease accumulation at the filter of the hood. Please clean. 
12FOOD-0025,20140519,"(24) FOOD EQUIPMENT AND UTENSILS: Storage, handling of clean equipment, utensils.","Spoons, forks, and other utensils stored with the eating surfaces upwards. Store the handles upwards instead. "
12FOOD-0025,20140519,(38) LIGHTING: Provided as required; fixtures shielded.,Burnt out light in the kitchen. Replace bulb. 
12FOOD-0025,20141028,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Raw shelled eggs stored above cucumber. Please do not store raw foods above ready to eat foods to prevent any cross contamination. 
12FOOD-0046,20140312,"(21) FOOD EQUIPMENT AND UTENSILS: Wiping cloths: clean, use restricted",Wiping cloths must be stored in sanitizer in between uses. 
12FOOD-0025,20141028,"(19) FOOD EQUIPMENT AND UTENSILS: Wash, rinse water: clean, proper temperature",The wash temperature is at 110F. The required temperature for this type of machine is at least 120F. Please contact Plumber to adjust temperature. 
12FOOD-0025,20141028,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The underside of the shelf at the work table is unclean. The top shelf is unclean. Please clean and sanitize. 
12FOOD-0025,20141028,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","Food debris/residue under 3compartment sink, cold units and cooking equipment. Please sweep and clean floors. "
12FOOD-0025,20150318,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Missing thermometers at the 2 reach-in prep cold units. Provide at the warmest sections of these units 
12FOOD-0025,20150318,"(19) FOOD EQUIPMENT AND UTENSILS: Wash, rinse water: clean, proper temperature",The wash temperature of the dish machine is @100F. The required temperature is at least 120F. Contact Technician to adjust the temperature. 
12FOOD-0025,20150318,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,The underside of the shelf at the above the reach-in cold unit is unclean. Please clean and sanitize 
12FOOD-0025,20150318,(33) GARBAGE AND REFUSE DISPOSAL: Containers or receptables covered; adequate number; insect/rodent proof; frequency; clean.,Full garbage in the kitchen. Cover when full. 
12FOOD-0025,20150318,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",Unclean floors under the 3compartment sink. Please clean floors 
12FOOD-0027,20140422,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation","Teachers foods not clearly separated from children's food in reach in cooler. 

Food ingredients used for consumption not stored separate from foods used for play. These items shall be stored separate. 

Label shelves in storage identifying teacher items, label shelves identifying food ingredients for play"
12FOOD-0030,20141113,(5) FOOD PROTECTION: Thermometers provided and conspicuous,No thermometer in the muscle milk cold unit. Provide one at the warmest section of the unit 
12FOOD-0033,20140425,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Observed dust build up on cooling fan guards in walk in. Please clean the fan guards to prevent contamination.  
12FOOD-0033,20140425,(30) PLUMBING: Cross-connection; back siphonage; back flow.,"CRITICAL VIOLATION.
Observed modification at 3 comp waste pipe into floor basin. Please remove ""anti splash"" modification to allow the air gap at the open site drain. "
12FOOD-0033,20140425,"(32) TOILET AND HAND WASHING FACILITIES: Toilet rooms enclosed, self-closing doors. Fixtures: good repair, clean; hand cleanser, sanitary towels/hand drying devices provided; proper waste receptables; tissue.",Observed paper towels missing from the bar hand sink. Please supply paper towels. 
12FOOD-0033,20150427,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",Please store single service articles in same direction to prevent contamination. 
12FOOD-0033,20150427,(45) OTHER OPERATIONS: CERTIFIED FOOD HANDLER.,"CRITICAL VIOLATION.

Renew certification. Obtain IDPH food service certification. "
12FOOD-0034,20140627,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Ensure all thermometers can be easily viewed and are stored in the warmest section of the cooler (near the door). 
12FOOD-0034,20140627,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Croissants are stored next to sanitizer bucket. Store separate. 
12FOOD-0034,20140627,"(19) FOOD EQUIPMENT AND UTENSILS: Wash, rinse water: clean, proper temperature",3 compartment sink is not properly set. Do not overload wash and rinse compartments with dirty dishes. 
12FOOD-0034,20140627,"(25) FOOD EQUIPMENT AND UTENSILS: Single-service articles: storage, dispensing.",Do not store dirty dishes above single-service containers. 
12FOOD-0034,20141016,"(3) FOOD PROTECTION: Potentially hazardous food meets temperature and date marking requirements during storage, preparation, display, service and transportation",CRITICAL VIOLATION. Cooked chicken is cooling in the bottom portion of a reach in cooler at 51 F. Shredded cheese is cooling in the top portion of the cooler at 46 F. The chicken has been discarded and the cheese has been moved to another cooler.
12FOOD-0034,20141016,(4) FOOD PROTECTION: Facilities to maintain product temperature.,CRITICAL VIOLATION. A reach in cooler is not maintaining proper temperature. The food has been discarded/moved. Do not use the cooler until it has been serviced. There is a large gap between the cooler and the gaskets. 
12FOOD-0034,20141016,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","The floor grout near the mop sink, 3-compartment sink and the prep area is in disrepair. Repair the floor to be durable and easily cleanable. "
12FOOD-0034,20141016,"(42) OTHER OPERATIONS: Premises; maintained; free of litter, unnecessary articles; cleaning and maintenance equipment properly stored; authorized personnel.",A bicycle is being stored in the dish area. Do not store the bicycle in the kitchen. 
12FOOD-0034,20150216,(2) FOOD: Original Container; properly labeled.,A clear squeeze bottle is not labeled on the cook line. Label the container to avoid potential misuse. 
12FOOD-0034,20150216,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.","The floor grout in various areas of the kitchen are damaged. Repair the grout to be smooth and easily cleanable. 
The floor behind the grease collection containers is soiled. Routinely clean all floors. "
12FOOD-0034,20150216,(40) DRESSING ROOMS: Rooms/facilities clean; lockers provided.,Employee belongings are being stored on the dry storage shelving. Provide an area designated for employee belongings. 
12FOOD-0034,20150216,"(41) OTHER OPERATIONS: Toxic items properly stored, labeled and used.",CRITICAL VIOLATION. Cooking oil is being stored next to ice salt and detergent. Store all food product and equipment away from chemicals to prevent potential contamination. 
12FOOD-0036,20140623,(5) FOOD PROTECTION: Thermometers provided and conspicuous,Provide a thermometer in walk in cooler. 
12FOOD-0036,20140623,"(8) CROSS CONTAMINATION: Food protection during storage, preparation, display, service and transportation",Box of food is on floor on walk in freezer. Store all food at least 6 inches above floor. 
12FOOD-0036,20140623,(23) FOOD EQUIPMENT AND UTENSILS: Non-food contact surfaces of equipment and utensils: clean.,Storage area under soda dispenser is slightly soiled. Clean. 
12FOOD-0036,20141016,"(36) FLOORS, WALLS AND CEILINGS: Floors; constructed, drained, clean, good repair, coving installation; dustless cleaning methods.",The floor in the walk in freezer is rusted. Repair the floor to be durable and easily cleanable. 
